Crash ID,File Class,Incident #,Crash Date,Crash Time,No. of Units,Crash Type,Light,Road Surface Condition,Total Lanes,Speed Limit,Road Type,Driver Licence State,Age,Sex,Race,Total Occupants,Hazardous Action,Restraint,Airbag Deployed,Hospital,Ambulance,Year,Make,Color,Vehicle Type,Vehicle Direction,Vehicle Use,Action Prior,Narrative
1235529,9300,220000357,01/02/2022,20:44,01,Single Motor Vehicle,Dark-Unlighted,Ice,02,45,DR,MI,23,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Curtain,REFUSED,HURON VALLEY AMB INC,2007,TOYOTA,BLUE,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,UNIT 1 WAS WEST BOUND ON EAST HURON RIVER DR. A DEER RAN IN FRONT OF UNIT 1. UNIT 1 HIT THEIR BREAKS. UNIT 1 THEN LOST CONTROL AND STARTED TO SPIN OUT. UNIT 1 WENT INTO THE DITCH AND HIT A TREE. 
0342024,93001,1245822,01/22/2022,23:05,01,Single Motor Vehicle,Dark-Unlighted,Dry,01,70,Suffix,MI,43,F,W,02,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2022,JEEP,VIN,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,VEH #1 WAS TRAVELING ON THE RAMP FROM E/B M14 TO N/B US23.  A COYOTE RAN INTO THE ROADWAY CAUSING A COLLISION.  THE COYOTE BECAME LODGED IN THE RADIATOR DISABLING VEH #1. 
1236778,9300-1,220000697,01/07/2022,08:59,02,Rear End,Daylight,Dry,03,25,Suffix,MI,47,F,B,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2013,FORD,BLACK,"Passenger Car, SUV, Van",S,Private,Starting Up on Roadway,UNIT 2 WAS STOPPED AT A RED LIGHT IN THE FAR RIGHT TURN LANE ON THE EXIT RAMP OF SOUTH US 23 WAITING TO TURN RIGHT ONTO PLYMOUTH RD. THE DRIVER OF UNIT 1 STATED SHE HAD STOPPED BEHIND UNIT 2 AND THEN BEGAN TO SLOWLY MOVE FORWARD WHEN SHE HIT UNIT 2'S REAR DRIVER SIDE BUMPER. THE DRIVER OF UNIT 1 EXPLAINED THERE WAS A GLARE FROM THE SUN AND SHE DID NOT SEE HOW CLOSE SHE WAS TO UNIT 2. THERE WERE NO INJURIES AND NO CITATION WAS ISSUED. 
0342505,93001,1249222,01/23/2022,12:15,01,Single Motor Vehicle,Daylight,Snow,02,70,FWY,MI,58,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,JEEP,WHI,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,U1 DRIVER STATED SHE WAS TRAVELING N IN THE LEFT LANE WHEN SHE SUDDENLY LOST CONTROL OF HER VEHICLE. U1 DRIVER STATED THE ROADWAY WAS COVERED IN DRIFTS OF SNOW. U1 RAN OFF THE ROADWAY INTO THE LEFT DITCH. U1 STRUCK THE DITCH AND WENT THROUGH THE BUSHES/ TREES. 
0342471,93001,1252722,01/24/2022,12:30,01,Single Motor Vehicle,Daylight,Snow,02,70,Suffix,MI,21,M,W,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2008,CHEVROLET,BLU,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,U1 DRIVER STATED HE WAS TRAVELING IN THE RIGHT LANE WHEN HE SUDDENLY LOST CONTROL OF THE VEHICLE. U1 DRIVER STATED HIS VEHICLE STARTED TO SPIN AND SLID INTO THE RIGHT DITCH. 
0342541,93001,1252922,01/24/2022,12:50,04,Other,Daylight,Snow,02,70,HWY,OH,24,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2007,HONDA,DBL,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,"U1 DRIVER STATED SHE WAS TRAVELING IN THE LEFT LANE WHEN SHE SUDDENLY LOST CONTROL OF HER VEHICLE. U1 SPUN OUT AND CAME TO REST FACING THE WRONG WAY IN THE RIGHT LANE. U1 DRIVER STATED SHE SAW U2 APPROACHING HEAD ON IN THE RIGHT LANE, HOWEVER SHE WAS UNABLE TO MOVE HER VEHICLE. NO INJURIES.  U2 DRIVER STATED HE WAS TRAVELING IN THE RIGHT LANE WHEN U1 SUDDENLY SPUN OUT AND CAME INTO HIS LANE FACING THE WRONG WAY. U2 DRIVER STATED HE ATTEMPTED TO SWERVE TO AVOID U1 BUT WAS UNABLE. U2 DRIVER STATED HE THOUGHT U1 HAD STRUCK U3 BECAUSE THEY APPEARED TO BE SIDE BY SIDE. U2 TRIED GOING BETWEEN U1 AND U3 AND SIDE SWIPED U3 AS HE CRASHED INTO U1. NO INJURIES.  U3 STATED HE WAS TRAVELING IN THE RIGHT LANE WHEN HE SUDDENLY HEARD A CRUNCHING SOUND. U3 STATED THAT WAS WHEN HE REALIZED U2 HAD SIDE SWIPED HIM WHILE TRUING TO AVOID THE CRASH WITH U1. NO INJURIES.  U4 DRIVER STATED SHE WAS TRAVELING IN THE RIGHT LANE DIRECTLY BEHIND U2. U4 DRIVER STATED U2 STARTED SWERVING SUDDENLY AND HITTING HIS BRAKES. U4 DRIVER STATED SHE TRIED TO STOP IN TIME BUT REAR ENDED U2, CAUSING THE FRONT HALF OF HER VEHICLE TO GO UNDER U2. U4 DRIVER COMPLAINS OF NECK PAIN AND LOWER LEFT LEG PAIN. SHE WAS TRANSPORTED TO U OF M HOSPITAL. "
0342256,93001,1250722,01/23/2022,23:00,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,HWY,MI,Not found,Not found,Not found,00,Unknown,Restraint Use Unknown,Unknown,NONE,NONE,2019,FORD,BLU,"Passenger Car, SUV, Van",N,Private,Negotiating a Curve,"UPON ARRIVAL TO THE SCENE I OBSERVED A BLUE FORD ESCAPE OFF THE ROAD RIGHT, CRASHED INTO A TREE. PRIOR TO ARRIVAL, DISPATCH ADVISED THAT THE CALLER MADE CONTACT WITH THE DRIVER OF THE VEHICLE AND HE STATED HE WAS SCARED FOR THE POLICE TO COME BECAUSE HE DID NOT WANT TO GET A TICKET. WHILE ENROUTE, DISPATCH ADVISED HVA WAS ON SCENE AND THE DRIVER HAD FLED.  THE VEHICLE WAS TOWED FROM THE SCENE BY BREWERS TOWING, UD91 COMPLETED, AND THE VEHICLE WAS ENTERED INTO LEIN AS ABANDONED.   FOR FULL REPORT, REFERENCE INCIDENT 12-507-22.. "
0342175,93001,1248222,01/23/2022,10:40,01,Single Motor Vehicle,Daylight,Snow,02,70,Suffix,OK,49,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,FORD,BLU,"Passenger Car, SUV, Van",NW,Private,Negotiating a Curve,"VEHICLE 1 WAS TRAVELING NB ON US 23 NEAR PONTIAC TRAIL IN THE RIGHT LANE.  DRIVER ADVISED ANOTHER VEHICLE ENTERED HER LANE, CAUSING HER TO LOSE CONTROL.  THE VEHICLE RAN OFF THE RIGHT SIDE OF THE ROADWAY, INTO A DITCH, AND COLLIDED WITH A SMALL TREE.  THE COLLISION CAUSED MINOR DAMAGE TO THE DRIVER'S SIDE DOORS.  NO INJURIES REPORTED ON SCENE. "
0342191,93001,1248322,01/23/2022,12:44,01,Single Motor Vehicle,Daylight,Snow,02,70,FWY,MI,20,M,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2006,HONDA,WHI,"Passenger Car, SUV, Van",NW,Private,Negotiating a Curve,"VEHICLE 1 WAS TRAVELING NB ON US 23 NEAR PONTIAC TRAIL IN THE RIGHT LANE.  DRIVER LOST CONTROL DUE TO SNOWY ROAD CONDITIONS, CAUSING THE VEHICLE TO RUN OFF THE RIGHT SIDE OF THE ROADWAY.  THE VEHICLE ENTERED THE DITCH AND COLLIDED WITH A TREE.  THE COLLISION CAUSED FUNCTIONAL DAMAGE TO THE FRONT BUMPER.  NO INJURIES REPORTED ON SCENE. "
1237986,9300-1,220001456,01/12/2022,14:22,02,Angle,Daylight,Dry,02,40,RD,MI,40,M,U,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,FORD,BLUE,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,#2 WAS GOING WEST IN THE ROUNDABOUT WHEN #1 PULLED OUT IN FRONT OF #2.\N\N#2 COMPLAINED OF AN INJURY AND WAS TRANSPORTED TO THE UNIVERSITY HOSPITAL.  #1 DID NOT COMPLAIN OF AN INJURY AT THE SCENE. 
1238234,93001,220002574,01/11/2022,13:07,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,45,RAOD,MI,73,M,P,01,None,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2018,CHRYSLER,BLACK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,VEHICLE#1 WAS TRAVELING SB ON EARHART AT AVE MARIA IN DOMINO FARMS AND COLLIDED WITH A DEER THAT HAD RAN OUT INTO THE ROADWAY FROM THE WEST SIDE OF THE ROAD. \N\NNO INJURIES REPORTED AND THE VEHICLE WAS DRIVABLE. 
0342515,93001,1258222,01/26/2022,08:00,02,Sideswipe-Same,Daylight,Dry,03,70,FWY,MI,27,M,W,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2012,FREIGHTLINER,WHI,"Passenger Car, SUV, Van",S,Commercial (Business),Changing Lanes,U1 DRIVER ADVISED HE WAS DRIVING ON EB M 14 FWY IN THE LEFT LANE. U1 DRIVER ADVISED HE STARTED TO MERGE INTO THE MIDDLE LANE AND DID NOT SEE ANY VEHICLES. U1 DRIVER STRUCK U2 WHEN HE MERGED INTO THE MIDDLE LANE.   U2 DRIVER ADVISED HE WAS TRAVELING ON EB M 14 IN THE MIDDLE LANE. U2 DRIVER ADVISED U1 STARTED TO MERGE INTO THE LANE WITH HIM. U2 ADVISED HE TRIED TO SPEED UP TO PASS U1 AND STRUCK U1. 
0342516,93001,1258322,01/26/2022,08:15,02,Rear End,Daylight,Dry,02,70,FWY,MI,25,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2022,CHEVROLET,BLK,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"U1 DRIVER ADVISED SHE WAS TRAVELING WEST ON M14. U1 DRIVER ADVISED THERE WAS A PRIOR CRASH AND SHE DID NOT HAVE TIME TO STOP BEFORE STRIKING U2. U2 DRIVER ADVISED HE WAS TRAVELING WEST ON M14, U2 DRIVER ADVISED THERE WAS A PRIOR CRASH IN THE ROADWAY AND WAS STRUCK BY U1. "
0342398,93001,1261422,01/27/2022,18:45,02,Rear End,Dark-Unlighted,Dry,03,65,Suffix,MI,31,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2005,CHEVROLET,MAR,Pickup Truck,N,Private,Going Straight Ahead,"Unit 1 was E/B on M-14, and Unit 2 had just merged onto E/B M-14 from Main St.  Unit 1 rear-ended Unit 2 after it merged into the right lane.  Unit 1 had a plow on the front of the vehicle; therefore, there was no damage to the vehicle.  Unit 1 then fled the scene, and Unit 2 followed.  Units 1 and 2 pulled over at a gas station several miles north of the crash scene.    Driver 1 stated he rear-ended Unit 2, then panicked and fled the scene because he did not have a valid license and had traffic warrants.  Driver 2 stated he saw it was clear and merged onto the freeway, then he was rear-ended by Unit 1.  Unit 1 was at-fault for failure to stop within an assured clear distance and was cited.  He was given warnings for failure to stop at the scene of a crash and driving while license revoked. "
1238319,9300-1,220003174,01/13/2022,17:52,02,Sideswipe-Opposite,Dark-Unlighted,Dry,02,20,Suffix,MI,43,M,A,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2022,HYUNDAI,BLUE,"Passenger Car, SUV, Van",W,Private,Turning Left,UNIT 2 HAD RIGHT OF WAY AND WAS TRAVELING EB ON GEDDES RD WHEN SHE WAS STRUCK BY UNIT 1 WHO WAS ATTPEMPTING TO MAKE A SB TURN ONTO DIXBORO WITH A FLASHING YELLOW LIGHT. MINOR VEH DAMAGE. NO INJ. 
0342636,93001,1262822,01/28/2022,08:15,01,Single Motor Vehicle,Daylight,Wet,02,70,FWY,MI,20,M,W,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2015,FORD,WHI,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,"U1 DRIVER ADVISED HE WAS DRIVING NORTH ON US 23 FWY WHEN HE LOST CONTROL, STRUCK THE GUARDRAIL. U1 DRIVER ADVISED HE SPUN ACROSS THE LANES OF TRAVEL AND STRUCK A SECOND GUARDRAIL.  EMS EVALUATED U1 AND NO INJURIES WERE DISCOVERED. "
0342685,93001,1278222,02/02/2022,19:45,01,Single Motor Vehicle,Dark-Unlighted,Snow,02,70,Suffix,MI,60,M,B,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2007,CHEVROLET,BLK,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"VEH #1 WAS TRAVELING W/B M14 NEAR EARHART RD WHEN VEH #1 LOST CONTROL, RAN OFF THE ROADWAY INTO THE RIGHT DITCH COLLIDING WITH SEVERAL TREES.  THE DRIVER OF VEH #1 ADVISED HE WAS CUT OFF BY A GREEN CAR. "
1238785,9300-1,220003753,01/15/2022,22:49,01,Single Motor Vehicle,Dark-Unlighted,Ice,02,55,Suffix,MI,43,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,1999,MERCURY,BLACK,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"UNIT 1 TRAVELING WB ON THORNOAKS DR WHEN SHE HIT A PATCH OF ICE, CAUSING HER TO LOSE CONTROL OF HER VEH AND GO OFF THE ROAD INTO AN EMBANKMENT, TURNING THE VEH ON ITS SIDE. NO INJ. VEH TOWED BY BREWERS. "
0342735,93001,1280022,02/03/2022,19:43,01,Single Motor Vehicle,Dark-Unlighted,Snow,03,70,Suffix,MI,24,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,FORD,BLK,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,Driver lost control and struck the  median guardrail. 
1238329,9300-1,220003179,01/13/2022,18:03,01,Single Motor Vehicle,Dark-Unlighted,Dry,04,50,Suffix,MD,47,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,NISSAN,BLACK,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"UNIT 1 TRAVELING WB ON PLYMOUTH WHEN DEER EMERGED FROM THE WOODS, NOT GIVING HER ENOUGH TIME TO AVOID THE COLLISION. NO INJ. DAMAGE TO FRONT RIGHT SIDE OF VEH. "
0342614,93001,1277822,02/02/2022,18:15,01,Single Motor Vehicle,Dark-Lighted,Snow,03,65,Suffix,MI,75,M,B,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,UNIV OF MICHIGAN HEALTH SYSTEM,HURON VALLEY AMB INC,2014,VOLVO,WHI,Truck / Bus,N,Commercial (Business),Going Straight Ahead,"VEH #1 WAS TRAVELING N/B US23 APPROACHING WARREN RD.  VEH #1 LOST CONTROL, JACK KNIFED, COLLIDED WITH THE METAL GUARD RAIL ON THE RIGHT SHOULDER AND WENT INTO THE DITCH STRIKING SEVERAL TREES.  THE LONE OCCUPANT/ DRIVER OF VEH #1 WAS TRAPPED INSIDE THE VEHICLE WITH DIESEL FUEL LEAKING.  I BROKE OUT THE DRIVER SIDE WINDOW IN ORDER TO ASSIST DRIVER #1 FROM THE VEHICLE DUE TO THE LEAKING FUEL, EXPOSED ELECTRICAL WIRES AND UNSTABLE/ LEANING TRAILER.  VEH #1 WAS LEFT ON SCENE OVER NIGHT DUE TO THE SEVERE SNOW STORM.  IN ADDITION, THE VEHICLE WAS DOWN A STEEP HILL IN THE WOODS MAKING IT'S RECOVERY UNSAFE AND UNATAINABLE AT THE TIME. "
0342634,93001,1262622,01/28/2022,08:34,02,Rear End,Daylight,Wet,02,70,FWY,MI,17,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,1994,CHEVROLET,WHI,Pickup Truck,S,Private,Slowing/Stop on Roadway,U1 DRIVER ADVISED HE WAS TRAVELING SOUTH ON US 23 FWY WHEN HE DID NOT HAVE ENOUGH TIME TO STOP AND STUCK U2. U2 DRIVER ADVISED SHE WAS SLOWING FOR TRAFFIC WHEN SHE WAS STRUCK FROM BEHIND BY U1. 
1241023,93001,220006010,01/24/2022,12:49,02,Sideswipe-Same,Daylight,Snow,02,45,Suffix,MI,27,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2012,NISSAN,SILVER,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,"DRIVER OF UNIT 2 SLOWED TO MAKE TURN ONTO SB OLD EARHEART RD FROM PLYMOUTH, UNIT 1 COULD NOT SLOW IN TIME TO AVOID COLLISION. UNIT 1 WAS ALSO TURNING RIGHT ONTO OLD EARHEART, BUT DROVE BESIDE UNIT 2 ON THE CURB AND SIDE SWIPED THE PASSENGER SIDE OF UNIT 2 WITH UNIT 1'S DRIVER'S SIDE MIRROR. NO INJURIES AND BOTH VEHICLES WERE DRIVEABLE. "
0342124,93001,1281322,02/04/2022,08:45,01,Single Motor Vehicle,Daylight,Ice,02,65,Suffix,MI,38,M,I,02,None,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2015,FORD,WHI,"Small Truck-Under 10,000",W,Commercial (Business),Going Straight Ahead,Vehicle #1 was traveling west on M-14 in the left lane. Vehicle #1 lost control and struck the median wall. 
0341594,93001,1253722,01/24/2022,16:04,02,Sideswipe-Same,Daylight,Wet,02,70,EXPY,MI,29,F,U,02,Speed Too Fast,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2008,TOYOTA,LBL,"Passenger Car, SUV, Van",SE,Private,Negotiating a Curve,"V1 negotiating the curve on S/B US-23 near Pontiac Trl. Driver of V1 advised she drove over ice on the road, lost control, and began ""fishtailing"". V1 then slid sideways and struck V2, which was parked on the shoudler of US-23 due to a prior road run-off involving a different vehicle. "
0342553,93002,1297322,02/10/2022,06:10,01,Single Motor Vehicle,Dark-Unlighted,Ice,02,70,Suffix,MI,37,M,U,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,RAM,BLK,Pickup Truck,S,Private,Going Straight Ahead,Driver was traveling S/B on US 23 when he hit a patch of ice causing him to lose control of the vehicle and crash into the shoulder side guardrail. 
1240617,9300-1,220005936,01/24/2022,08:31,02,Angle,Daylight,Ice,04,45,Suffix,MI,51,F,W,01,Failed to Yield,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2020,AUDI,GRAY,"Passenger Car, SUV, Van",N,Private,Turning Left,PUROHIT STATED SHE WAS ATTEMPTING TO TURN LEFT AND WAS INCHING THROUGH THE INTERSECTION. PUROHIT STATED THE ROAD WAS ALL ICE AND THERE WAS NO WAY TO AVOID THE COLLISION.\N\NBOLLINGER STATED SHE WAS DRIVING SLOW AS ROAD CONDITIONS WERE NOT GREAT. BOLLINGER STATED SHE SAW THE VEHICLE TURNING LEFT FROM OLD EARHART AND WAS SLOWING MORE. BOLLINGER STATED SINCE THE ROADS WERE ICY THERE WAS NO WAY TO AVODI THE COLLISION.\N\NNO INJURIES IN EITHER VEHICLE. 
0342741,93001,1291322,02/07/2022,16:10,02,Sideswipe-Same,Daylight,Dry,03,70,Suffix,MI,46,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,CHEVROLET,SIL,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"Unit 1 stated Unit 2 was driving erratically.  Unit 2 struck Unit 1, causing damage to Unit 1's driver side mirror.  Unit 1 stopped and Unit 2 fled the scene without stopping. "
0342611,93001,1298122,02/10/2022,07:40,04,Rear End,Daylight,Wet,02,65,HWY,MI,23,M,U,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2001,CHEVROLET,GRY,Pickup Truck,W,Private,Going Straight Ahead,Driver #4 stated she was breaking for regular congestion when Driver #1 rear-ended her vehicle.   Driver #1 stated he was traveling W/B on M14 when he was breaking for regular congestion but did not stop in time before hitting Driver #4.   Driver #2 stated she was traveling straight ahead breaking for regular congrestion when she was rear ended by Driver #4.   Driver #3 stated she was traveling straight ahead when she observed Driver #1 rear end Driver #4 causing her to crash into Driver #1. 
0342423,93001,12103922,02/13/2022,03:55,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,Suffix,MI,35,M,U,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2012,TOYOTA,SIL,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,car v deer 
0342756,93001,1281122,02/04/2022,06:30,02,Sideswipe-Same,Dark-Unlighted,Snow,03,70,FWY,MI,23,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2003,SATURN,WHI,"Passenger Car, SUV, Van",N,Private,Changing Lanes,U1 DRIVER ADVISED SHE LOST CONTROL WHEN ENTERING US 23 AND STRUCK A SEMI-TRAILER AND SPUN INTO THE DITCH. U1 DRIVER STATED THE SEMI DRIVER DID NOT NOTICE THE IMPACT AND DID NOT STOP. 
0342757,93001,1281422,02/04/2022,08:15,01,Single Motor Vehicle,Daylight,Wet,02,70,FWY,MI,52,M,U,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Combination,NONE,REFUSED,2020,LEXUS,BLK,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,"U1 DRIVER ADVISED HIS PHONE WAS RINGING AND HE LOOKED DOWN,  LOST CONTROL, AND LEFT THE ROADWAY, STRIKING THE GUARDRAIL AND TREE. "
0342788,93001,1282022,02/04/2022,12:30,02,Rear End,Daylight,Dry,02,70,FWY,MI,55,F,U,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2010,TOYOTA,WHI,"Passenger Car, SUV, Van",S,Private,Changing Lanes,U1 DRIVER ADVISED SHE WAS CHANGING LANES AND WAS REAR ENDED BY U2. U2 DRIVER AND PASSENGER SEPRATELY STATED U1 CUT THEM OFF AND THEY STRUCK U1. 
1242609,9300-1,220007523,01/29/2022,19:09,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,45,Suffix,MI,22,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,FORD,GRAY,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,"UNIT 1 WAS TAVELING NB ON DIXBORO RD WHEN A DEER EMERGED FROM WEST SIDE OF THE ROAD, UNIT DID NOT HAVE TIME TO STOP TO AVOID COLLISION. NO INJ. MINOR DAMAGE. "
0342605,93001,12102022,02/12/2022,13:15,02,Rear End,Daylight,Dry,03,70,HWY,MI,34,F,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Combination,UNIV OF MICHIGAN HEALTH SYSTEM,HURON VALLEY AMB INC,2008,TOYOTA,SIL,"Passenger Car, SUV, Van",N,Private,Avoiding Veh Front/Back,"U1 DRIVER STATED SHE WAS CRYING WHILE DRIVING AFTER GETTING UPSETTING NEWS ABOUT HER MOTHER. U1 DRIVER STATED SHE WAS TRAVELING IN THE LEFT LANE WHEN SHE ""LOOKED UP"" AND THE TRAFFIC WAS COMPLETELY STOPPED. U1 DRIVER STATED SHE SWERVED TO THE RIGHT TO VOID COLLISION, LOST CONTROL, SPUN AND WENT SIDEWAYS AND STRUCK U2. U1 DRIVER COMPLAINS OF NECK AND CHEST PAIN.  U2 DRIVER STATED HE WAS AT A COMPLETE STOP IN THE LEFT LANE TO TRAFFIC CONGESTION FROM THE ROAD CLOSURE WHEN HE WAS SUDDENLY REAR ENDED BY U1. U2 DRIVER STATED HE SPUN OUT OF CONTROL WHEN U1 STRUCK HIM. U2 DRIVER COMPLAINS OF BACK PAIN.  WITNESS, SHAUN, ADVISED HE OBSERVED U1 DRIVING AT A HIGH RATE OF SPEED PRIOR TO THE CRASH. SHAUN ADVISED HE WAS TRAVELING BEHIND U1 WHEN SHE SUDDENLY SWERVED TO AVOID A VEHICLE. SHAUN STATED U1 DRIVER WENT COMPLETELY SIDEWAYS IN THE MIDDLE LANE AND CAME BACK INTO THE LEFT LANE WHERE SHE STRUCK U2, CAUSING U2 TO SPIN. "
0342721,93001,1289822,02/07/2022,08:25,02,Sideswipe-Same,Dawn,Dry,02,70,Suffix,MI,30,F,B,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,HYUNDAI,BLK,"Passenger Car, SUV, Van",S,Private,Changing Lanes,Unit 1 failed to yield to Unit 2 when merging onto SB US 23 FWY. No injuries reported. 
1242289,93001,220007084,01/28/2022,07:05,01,Single Motor Vehicle,Daylight,Snow,02,35,Suffix,MI,22,F,B,01,Careless Driving,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2006,CHEVROLET,GRAY,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,UNIT 1 ADVISED DRIVING WB ON E HURON RIVER DR. UNIT 1 ADVISED LOST CONTROL AND SLID OFF ROAD INTO A TREE. NO FURTHER STATEMENTS GIVEN. 
0342511,93001,1287022,02/05/2022,20:52,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,65,Suffix,IL,19,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2001,AUDI,DBL,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,"UNIT 1 WAS E/B ON M-14 NEGOCIATING A CURVE WHEN THE VEHICLE LOST CONTROL, WENT OFF THE LEFT SIDE OF THE ROADWAY, STRUCK THE CONCRETE BARRIER, RE-ENTERED THE ROADWAY, SPUN-OUT, RAN OFF THE RIGHT SIDE OF THE ROADWAY, AND STRUCK THE SHOULDER-SIDE GUARDRAIL.  THERE WERE NO INJURIES.  UNIT 1 HAD DAMAGE TO THE RIGHT REAR WHEEL/SUSPENSION.  DRIVER 1 OBTAINED A PERSONAL TOW FOR THE VEHICLE.  DRIVER 1 STATED SHE WAS ENTERING THE HIGHWAY AND ACCELERATING WHEN SHE HIT A PATCH OF ICE CAUSING HER TO LOSE CONTROL.  SHE STRUCK THE CONCRETE BARRIER ON THE LEFT SIDE, THEN SPUN AROUND AND STRUCK THE GUARDRAIL ON THE RIGHT SIDE.  WITNESS 1 STATED HE WAS ENTERING THE HIGHWAY WHEN UNIT 1 PASSED HIM AT A HIGH RATE OF SPEED (IN EXCESS OF 80 MPH) THEN LOST CONTROL.  UNIT 1 STRUCK THE CONCRETE MEDIAN THEN HIT THE GUARDRAIL ON THE RIGHT SIDE OF THE ROAD.    UNIT 1 WAS AT-FAULT AND CITED FOR VBSL-TOO FAST. "
